periodo,id_empresa,seccion_economica,gastos_totales,gasto_gestion_amb,consumo_agua_m3,consumo_energia_kwh,actividad_nombre
2021,12347,Alojamiento,8882790,51,0,1,0
2021,12349,Expendio De Alimentos,51983413,45838,0,0,0
2021,12350,Alojamiento,4625418,0,0,0,0
2021,12351,Alojamiento,4057596,9435,0,0,0
2021,12353,"Actividades Creativas, Artisticas Y De Entretenim",24962760,22741,1,0,0
2021,12356,"Actividades Creativas, Artisticas Y De Entretenim",52689548,0,0,0,0
2021,17982,Expendio De Alimentos,828623,0,0,0,0
2021,12357,Salud Humana,776966537,1015365,1,1,0
2021,12358,Alojamiento,3807724,0,0,0,0
2021,12359,Alojamiento,2513759,0,0,0,0
2021,12360,Alojamiento,2514452,0,0,0,0
2021,12361,Alojamiento,1690729,0,0,0,0
2021,12362,Expendio De Alimentos,1079558,0,0,0,0
2021,12363,Alojamiento,1461101,0,0,0,0
2021,12364,Alojamiento,6485252,0,0,0,0
2021,12365,Alojamiento,1209481,0,0,0,0
2021,12366,Auxiliares Del Transporte,27184462,1144138,1,1,0
2021,12370,Alojamiento,1126567,0,0,0,0
2021,12371,Alojamiento,1301615,0,0,0,0
2021,12372,Alojamiento,3773841,0,0,0,0
2021,12373,Alojamiento,3874255,0,0,0,0
2021,12374,Actividades De Telecomunicaciones,1137695285,6500,1,0,0
2021,12375,Obtencion Y Suministro De Personal,5202627,0,0,0,0
2021,19382,Expendio De Alimentos,3866210,0,0,0,0
2021,12377,Expendio De Alimentos,1089439,0,0,0,0
2021,19383,Expendio De Alimentos,2931583,0,0,0,0
2021,19384,Expendio De Alimentos,3966843,0,0,0,0
2021,12378,Expendio De Alimentos,3763374,0,0,0,0
2021,12379,Expendio De Alimentos,5857296,0,0,0,0
2021,12382,Expendio De Alimentos,12912820,0,0,0,0
2021,12383,Expendio De Alimentos,23182735,0,0,0,0
2021,12386,Expendio De Alimentos,195266235,151659,1,1,0
2021,12388,Expendio De Alimentos,9747664,0,0,0,0
2021,19385,Expendio De Alimentos,653601,0,0,0,0
2021,12392,Expendio De Alimentos,15370005,25000,0,0,0
2021,15695,Expendio De Alimentos,5884329,0,0,0,0
2021,19386,Expendio De Alimentos,339400,0,0,0,0
2021,12397,Expendio De Alimentos,3505402,0,0,0,0
2021,12398,Expendio De Alimentos,4580486,0,0,0,0
2021,12399,Expendio De Alimentos,2657774,0,0,0,0
2021,12401,Expendio De Alimentos,20036981,0,0,0,0
2021,19387,Expendio De Alimentos,3092448,0,0,0,0
2021,15697,Expendio De Alimentos,3672676,0,0,0,0
2021,12403,Expendio De Alimentos,2265225,0,0,0,0
2021,12405,Expendio De Alimentos,35233168,0,0,0,0
2021,17576,Expendio De Alimentos,5285308,0,0,0,0
2021,12407,Expendio De Alimentos,755448,60,1,0,0
2021,12408,Expendio De Alimentos,5335388,0,0,0,0
2021,12412,Expendio De Alimentos,1801466,0,0,0,0
2021,12415,Expendio De Alimentos,4844548,0,0,0,0
2021,12418,Expendio De Alimentos,267790888,360853,1,1,0
2021,12420,Auxiliares Del Transporte,46034939,0,0,0,0
2021,19792,Auxiliares Del Transporte,2926573,0,0,0,0
2021,19388,Auxiliares Del Transporte,4387107,0,0,0,0
2021,12421,Auxiliares Del Transporte,12162647,0,0,0,0
2021,12424,Auxiliares Del Transporte,14400417,1200,1,1,0
2021,12425,Auxiliares Del Transporte,14062191,0,0,0,0
2021,12427,Auxiliares Del Transporte,24042484,0,0,0,0
2021,12428,Auxiliares Del Transporte,16352537,0,0,0,0
2021,12429,Auxiliares Del Transporte,23315977,0,0,0,0
2021,12437,Postales Y Correos,3283399,0,0,0,0
2021,12438,Postales Y Correos,624210,0,0,0,0
2021,12440,Actividades Administrativas,2452247,0,0,0,0
2021,19389,Actividades Administrativas,14368994,0,0,0,0
2021,12442,Postales Y Correos,99101397,3200,1,0,0
2021,12444,Actividades De Telecomunicaciones,6191237,0,0,0,0
2021,12445,Actividades De Telecomunicaciones,12223551,0,0,0,0
2021,17578,Actividades De Telecomunicaciones,7884589,0,0,0,0
2021,12449,Actividades De Telecomunicaciones,6862829,0,0,0,0
2021,12451,Actividades De Telecomunicaciones,8342864,0,0,0,0
2021,12452,Actividades De Telecomunicaciones,9730479,0,0,0,0
2021,12455,Call Center,288529381,244245,1,1,0
2021,12456,Call Center,14234552,0,0,0,0
2021,12457,"Actividades Profesionales, Cientificas",9198707,42000,1,0,0
2021,12458,Inmobiliarias Y Alquileres,250153463,0,0,0,0
2021,12461,Inmobiliarias Y Alquileres,7310881,25000,0,0,0
2021,17580,Inmobiliarias Y Alquileres,1189727,0,0,0,0
2021,12462,Inmobiliarias Y Alquileres,5958036,61163,1,1,0
2021,12463,Inmobiliarias Y Alquileres,28655322,0,0,0,0
2021,12464,Inmobiliarias Y Alquileres,19470976,0,0,0,0
2021,15982,Inmobiliarias Y Alquileres,1964096,0,0,0,0
2021,17983,Obtencion Y Suministro De Personal,476400,0,0,0,0
2021,12466,Inmobiliarias Y Alquileres,4618680,0,0,0,0
2021,12467,Inmobiliarias Y Alquileres,22373518,0,0,0,0
2021,12468,Obtencion Y Suministro De Personal,10837419,0,0,0,0
2021,12469,Inmobiliarias Y Alquileres,1122052,0,0,0,0
2021,12470,Obtencion Y Suministro De Personal,2437735,0,0,0,0
2021,12471,Call Center,17859089,0,0,0,0
2021,12472,Inform Y Serv De Informacion,6350939,0,0,0,0
2021,12473,Otros Servicios,104948026,66005,0,0,0
2021,12474,Inform Y Serv De Informacion,9310410,0,0,0,0
2021,12476,Inform Y Serv De Informacion,17948377,0,0,0,0
2021,12477,Inform Y Serv De Informacion,39524814,0,0,0,0
2021,12478,Inform Y Serv De Informacion,49770505,0,0,0,0
2021,12479,Inform Y Serv De Informacion,11837321,0,0,0,0
2021,12480,Inform Y Serv De Informacion,72733316,9329,0,0,0
2021,12481,Inform Y Serv De Informacion,248440435,104548,0,0,0
2021,12482,Inform Y Serv De Informacion,2438872,0,0,0,0
2021,12483,Inform Y Serv De Informacion,20242086,0,0,0,0
2021,12484,Inform Y Serv De Informacion,187719238,0,0,0,0
2021,12485,"Actividades Profesionales, Cientificas",3860057,0,0,0,0
2021,12487,"Actividades Profesionales, Cientificas",19825883,4320,1,1,0
2021,17581,"Actividades Profesionales, Cientificas",13249619,0,0,0,0
2021,12490,"Actividades Profesionales, Cientificas",6860340,0,0,0,0
2021,12492,"Actividades Profesionales, Cientificas",19591060,0,0,0,0
2021,12493,"Actividades Profesionales, Cientificas",6890253,0,0,0,0
2021,12494,Inmobiliarias Y Alquileres,12222048,1576,0,0,0
2021,17582,"Actividades Profesionales, Cientificas",2657135,0,0,0,0
2021,12496,"Actividades Profesionales, Cientificas",8874320,0,0,0,0
2021,12498,Inform Y Serv De Informacion,21893106,0,0,0,0
2021,12499,"Actividades Profesionales, Cientificas",8014694,0,0,0,0
2021,12500,"Actividades Profesionales, Cientificas",7035884,0,0,0,0
2021,12501,"Actividades Profesionales, Cientificas",2407814,0,0,0,0
2021,12502,Inform Y Serv De Informacion,16107541,0,0,0,0
2021,12504,Actividades Administrativas,18787183,0,0,0,0
2021,18575,Inmobiliarias Y Alquileres,3218257,0,0,0,0
2021,12506,"Actividades Profesionales, Cientificas",25820468,19470,0,0,0
2021,12507,"Actividades Profesionales, Cientificas",36720960,0,0,0,0
2021,12509,"Actividades Profesionales, Cientificas",20860996,0,0,0,0
2021,12511,Actividades De Telecomunicaciones,20918195,0,0,0,0
2021,12512,"Actividades Profesionales, Cientificas",23695581,0,0,0,0
2021,12514,"Actividades Profesionales, Cientificas",3897245,0,0,0,0
2021,12515,Inmobiliarias Y Alquileres,13160508,0,0,0,0
2021,12518,"Actividades Profesionales, Cientificas",2710410,0,0,0,0
2021,12520,Call Center,105386447,70101,1,1,0
2021,12524,Call Center,45115602,0,0,0,0
2021,12525,Obtencion Y Suministro De Personal,36218955,0,0,0,0
2021,12526,"Actividades Profesionales, Cientificas",59163574,0,0,0,0
2021,12527,"Actividades Profesionales, Cientificas",79064983,5000,1,0,0
2021,12531,Obtencion Y Suministro De Personal,33581191,0,0,0,0
2021,12532,Call Center,13643969,1676,0,0,0
2021,12535,Obtencion Y Suministro De Personal,19797792,0,0,0,0
2021,12536,Call Center,7482193,0,0,0,0
2021,12537,Obtencion Y Suministro De Personal,3053199,0,0,0,0
2021,12546,Publicidad,12456576,0,0,0,0
2021,12549,Obtencion Y Suministro De Personal,4872764,0,0,0,0
2021,12551,Obtencion Y Suministro De Personal,3603895,0,0,0,0
2021,12557,Obtencion Y Suministro De Personal,22403027,0,0,0,0
2021,12558,Obtencion Y Suministro De Personal,15248158,0,0,0,0
2021,12561,Obtencion Y Suministro De Personal,6137593,0,0,0,0
2021,12562,Obtencion Y Suministro De Personal,10227987,0,0,0,0
2021,12563,Obtencion Y Suministro De Personal,8244647,0,0,0,0
2021,12564,Obtencion Y Suministro De Personal,2630158,0,0,0,0
2021,12565,Obtencion Y Suministro De Personal,5860811,0,0,0,0
2021,12567,Obtencion Y Suministro De Personal,13183878,3250,1,1,0
2021,12569,Obtencion Y Suministro De Personal,4398952,0,0,0,0
2021,12570,Obtencion Y Suministro De Personal,2680790,0,0,0,0
2021,12572,Obtencion Y Suministro De Personal,3273754,0,0,0,0
2021,12573,Obtencion Y Suministro De Personal,9870904,0,0,0,0
2021,12575,Obtencion Y Suministro De Personal,6727500,0,0,0,0
2021,12576,Obtencion Y Suministro De Personal,6862876,0,0,0,0
2021,12577,Obtencion Y Suministro De Personal,20603959,0,0,0,0
2021,12583,Obtencion Y Suministro De Personal,18313088,0,0,0,0
2021,12584,Obtencion Y Suministro De Personal,14852652,0,0,0,0
2021,12586,Obtencion Y Suministro De Personal,3642044,0,0,0,0
2021,12589,Obtencion Y Suministro De Personal,12107498,2370,0,0,0
2021,12590,Obtencion Y Suministro De Personal,115678081,0,0,0,0
2021,12591,Obtencion Y Suministro De Personal,2307979,0,0,0,0
2021,12592,Obtencion Y Suministro De Personal,18225659,0,0,0,0
2021,12599,Obtencion Y Suministro De Personal,3132605,0,0,0,0
2021,12601,Educacion Superior,1449531,9900,1,0,0
2021,12602,Educacion Superior,11647288,0,0,0,0
2021,12603,Salud Humana,5140848,0,0,0,0
2021,19391,Salud Humana,2036674,0,0,0,0
2021,12607,Salud Humana,56839126,108208,0,1,0
2021,12608,Salud Humana,37997133,0,0,0,0
2021,12609,Salud Humana,138280977,368358,1,1,0
2021,12610,Salud Humana,138718645,0,0,0,0
2021,12611,Salud Humana,3966440,21217,0,1,0
2021,12612,Salud Humana,36306277,70185,0,0,0
2021,12613,Obtencion Y Suministro De Personal,64400358,0,0,0,0
2021,12614,Salud Humana,3768001,27813,0,0,0
2021,12615,Salud Humana,5767706,0,0,0,0
2021,12619,Salud Humana,4074089,0,0,0,0
2021,12621,Prog Y Trans De Radio Y Television,18248513,0,0,0,0
2021,12624,Prog Y Trans De Radio Y Television,4401518,0,0,0,0
2021,12626,Inmobiliarias Y Alquileres,11282958,33811,0,0,0
2021,12627,Obtencion Y Suministro De Personal,11238915,0,0,0,0
2021,12628,Inmobiliarias Y Alquileres,628109,0,0,0,0
2021,12629,Otros Servicios,783232,0,0,0,0
2021,12630,Auxiliares Del Transporte,22813839,0,0,0,0
2021,12634,Actividades Administrativas,57772219,0,0,0,0
2021,12635,Otros Servicios,4162970,0,0,0,0
2021,12636,Inmobiliarias Y Alquileres,6884741,93996,1,1,0
2021,12637,Otros Servicios,2410274,0,0,0,0
2021,12645,"Actividades Creativas, Artisticas Y De Entretenim",675640239,5116,0,0,0
2021,12648,"Actividades Creativas, Artisticas Y De Entretenim",582256179,125246,0,0,0
2021,12649,Otros Servicios,7630379,4949,1,0,0
2021,12650,"Actividades Creativas, Artisticas Y De Entretenim",16521274,0,0,0,0
2021,17584,"Actividades Creativas, Artisticas Y De Entretenim",1449579,0,0,0,0
2021,12651,Otros Servicios,9800428,158111,1,0,0
2021,12652,Otros Servicios,18570807,248095,1,0,0
2021,12653,"Actividades Creativas, Artisticas Y De Entretenim",2775254,300,0,0,0
2021,12654,"Actividades Creativas, Artisticas Y De Entretenim",5515778,0,0,0,0
2021,12655,"Actividades Creativas, Artisticas Y De Entretenim",737684,0,0,0,0
2021,12656,"Actividades Creativas, Artisticas Y De Entretenim",13555291,0,0,0,0
2021,12658,"Actividades Creativas, Artisticas Y De Entretenim",2189453,0,0,0,0
2021,12660,Otros Servicios,5195684,0,0,0,0
2021,12661,Otros Servicios,5166117,0,0,0,0
2021,12662,Otros Servicios,30598782,414678,1,1,0
2021,12663,Otros Servicios,16230298,180000,1,0,0
2021,12664,Otros Servicios,36712836,94000,1,1,0
2021,12665,"Actividades Creativas, Artisticas Y De Entretenim",45464607,0,0,0,0
2021,12666,Otros Servicios,15995659,47798,1,1,0
2021,12667,"Actividades Creativas, Artisticas Y De Entretenim",3149090,45367,0,1,0
2021,12668,Otros Servicios,3766193,51,1,1,0
2021,12669,"Actividades Creativas, Artisticas Y De Entretenim",1718826,0,0,0,0
2021,12670,"Actividades Creativas, Artisticas Y De Entretenim",6023799,0,0,0,0
2021,12671,"Actividades Creativas, Artisticas Y De Entretenim",5450885,0,0,0,0
2021,12675,Salud Humana,454314814,953087,1,1,0
2021,12676,Alojamiento,2549706,0,0,0,0
2021,12677,Obtencion Y Suministro De Personal,86413887,1820,0,0,0
2021,12678,Alojamiento,2726420,0,0,0,0
2021,12679,Actividades De Telecomunicaciones,79581680,0,0,0,0
2021,12680,Actividades Administrativas,11560007,0,0,0,0
2021,12683,Inmobiliarias Y Alquileres,66409480,0,0,0,0
2021,12685,Salud Humana,75006649,0,0,0,0
2021,12688,Obtencion Y Suministro De Personal,1494629,0,0,0,0
2021,12689,Obtencion Y Suministro De Personal,3679804,0,0,0,0
2021,12691,"Actividades Profesionales, Cientificas",3869906,0,0,0,0
2021,12693,Obtencion Y Suministro De Personal,207733897,0,0,0,0
2021,12694,Actividades De Telecomunicaciones,4606558,0,0,0,0
2021,12697,Auxiliares Del Transporte,9086998,0,0,0,0
2021,12700,Obtencion Y Suministro De Personal,26710435,0,0,0,0
2021,12701,"Actividades Profesionales, Cientificas",42073965,0,0,0,0
2021,12702,Expendio De Alimentos,3352992,0,0,0,0
2021,12704,Call Center,68179193,0,0,0,0
2021,12705,Inform Y Serv De Informacion,2880206,0,0,0,0
2021,12706,Obtencion Y Suministro De Personal,65450784,0,0,0,0
2021,12710,Obtencion Y Suministro De Personal,5464395,0,0,0,0
2021,12714,Alojamiento,2085738,0,0,0,0
2021,12715,Inform Y Serv De Informacion,174816351,0,0,0,0
2021,12716,Prog Y Trans De Radio Y Television,267884804,0,0,0,0
2021,12717,Salud Humana,223791775,0,0,0,0
2021,12718,Inform Y Serv De Informacion,12493277,0,0,0,0
2021,12719,Actividades De Telecomunicaciones,113848565,0,0,0,0
2021,12720,"Actividades Creativas, Artisticas Y De Entretenim",55499395,0,0,0,0
2021,12722,Call Center,1495537550,0,0,0,0
2021,12723,Auxiliares Del Transporte,4750579,0,0,0,0
2021,12724,Alojamiento,7509624,0,0,0,0
2021,12725,Salud Humana,151117196,299532,0,1,0
2021,17585,"Actividades Profesionales, Cientificas",10440295,0,0,0,0
2021,12729,Agencias De Viajes,40268385,0,0,0,0
2021,12730,Agencias De Viajes,6416891,0,0,0,0
2021,12731,Alojamiento,18923201,0,0,0,0
2021,12733,Actividades De Telecomunicaciones,23764806,0,0,0,0
2021,12734,Actividades Administrativas,65570725,0,0,0,0
2021,12735,Actividades Administrativas,19981403,0,0,0,0
2021,12736,Inmobiliarias Y Alquileres,2724907,0,0,0,0
2021,12740,Alojamiento,3391131,10369,1,1,0
2021,17586,Inmobiliarias Y Alquileres,1640298,0,0,0,0
2021,19793,"Actividades Profesionales, Cientificas",2091265,0,0,0,0
2021,19794,Salud Humana,6071000,0,0,0,0
2021,19392,Inform Y Serv De Informacion,218344872,33896,1,1,0
2021,19394,Inform Y Serv De Informacion,5163479,0,0,0,0
2021,19795,"Actividades Profesionales, Cientificas",10486467,0,0,0,0
2021,19796,Agencias De Viajes,917690,2500,1,0,0
2021,19395,"Actividades Profesionales, Cientificas",1939335,0,0,0,0
2021,19797,Inform Y Serv De Informacion,8538626,0,0,0,0
2021,20260,Inform Y Serv De Informacion,4864051,0,0,0,0
2021,19798,Inform Y Serv De Informacion,13380002,0,0,0,0
2021,19396,"Actividades Profesionales, Cientificas",8599937,0,0,0,0
2021,19801,"Actividades Profesionales, Cientificas",23729204,0,0,0,0
2021,19802,"Actividades Profesionales, Cientificas",4120325,0,0,0,0
2021,19397,Inform Y Serv De Informacion,10927878,0,0,0,0
2021,19399,Inform Y Serv De Informacion,27775964,0,0,0,0
2021,19803,Inform Y Serv De Informacion,2853503,0,0,0,0
2021,12742,Inform Y Serv De Informacion,1748084,0,0,0,0
2021,12743,Salud Humana,50731796,0,0,0,0
2021,12744,Salud Humana,47798674,0,0,0,0
2021,12745,Agencias De Viajes,1198206,0,0,0,0
2021,12746,Salud Humana,7928383,0,0,0,0
2021,12747,Actividades De Telecomunicaciones,1113182,0,0,0,0
2021,12749,Actividades De Telecomunicaciones,5559007,0,0,0,0
2021,12750,Salud Humana,58450615,0,0,0,0
2021,12751,Prog Y Trans De Radio Y Television,7502969,0,0,0,0
2021,12753,Salud Humana,3528815,5023,0,1,0
2021,12754,Salud Humana,19765976,0,0,0,0
2021,12756,Salud Humana,5187345,0,0,0,0
2021,12757,Salud Humana,43670738,0,0,0,0
2021,12759,Auxiliares Del Transporte,24743123,0,0,0,0
2021,12761,Actividades De Telecomunicaciones,1267816,0,0,0,0
2021,12763,Actividades De Telecomunicaciones,28458815,20000,1,1,0
2021,12764,Salud Humana,99889,0,0,0,0
2021,12765,Auxiliares Del Transporte,4495241,4833,1,0,0
2021,12768,Salud Humana,183174347,1764333,1,1,0
2021,12770,Salud Humana,8129007,0,0,0,0
2021,12771,Salud Humana,10058040,7058,0,0,0
2021,12772,Inform Y Serv De Informacion,1074808,0,0,0,0
2021,12773,Actividades De Telecomunicaciones,62050570,20000,1,0,0
2021,12774,Salud Humana,4392162,17795,0,0,0
2021,12776,Salud Humana,40103730,0,0,0,0
2021,12777,Agencias De Viajes,4818917,0,0,0,0
2021,12778,Actividades De Telecomunicaciones,4343740,0,0,0,0
2021,12779,Salud Humana,6924271,0,0,0,0
2021,12780,Salud Humana,56096872,0,0,0,0
2021,12781,Salud Humana,637950,0,0,0,0
2021,12783,Salud Humana,9595716,0,0,0,0
2021,17984,Salud Humana,6453745,0,0,0,0
2021,12789,Salud Humana,20305847,0,0,0,0
2021,12790,Auxiliares Del Transporte,174187924,1749895,1,1,0
2021,12791,Salud Humana,13104012,0,0,0,0
2021,12792,Auxiliares Del Transporte,598093,0,0,0,0
2021,12793,Auxiliares Del Transporte,4879671,0,0,0,0
2021,12794,Agencias De Viajes,4962598,0,0,0,0
2021,12796,Auxiliares Del Transporte,13185619,2500,0,0,0
2021,15725,Auxiliares Del Transporte,2714349,0,0,0,0
2021,12797,Actividades De Telecomunicaciones,6305197,0,0,0,0
2021,12798,Salud Humana,62388941,0,0,0,0
2021,12800,Salud Humana,9097622,0,0,0,0
2021,12801,Salud Humana,12506334,0,0,0,0
2021,12802,Salud Humana,14498750,0,0,0,0
2021,12803,Salud Humana,202723851,0,0,0,0
2021,17930,Salud Humana,2964225,0,0,0,0
2021,12806,Obtencion Y Suministro De Personal,1513997,0,0,0,0
2021,12808,Publicidad,1875900,0,0,0,0
2021,12810,Inform Y Serv De Informacion,10975925,0,0,0,0
2021,12814,Obtencion Y Suministro De Personal,4204983,828,0,1,0
2021,12815,Obtencion Y Suministro De Personal,118782377,0,0,0,0
2021,12816,Obtencion Y Suministro De Personal,55330749,0,0,0,0
2021,12822,"Actividades Profesionales, Cientificas",1559626,0,0,0,0
2021,12823,"Actividades Profesionales, Cientificas",68677184,17202,1,0,0
2021,12824,"Actividades Profesionales, Cientificas",15034654,31529,1,0,0
2021,12825,"Actividades Profesionales, Cientificas",76612528,98180,1,0,0
2021,12826,"Actividades Profesionales, Cientificas",7832644,0,0,0,0
2021,12832,"Actividades Profesionales, Cientificas",1871445,0,0,0,0
2021,12833,Inform Y Serv De Informacion,128329641,0,0,0,0
2021,12834,"Actividades Profesionales, Cientificas",23287000,0,0,0,0
2021,12835,Obtencion Y Suministro De Personal,2694881,0,0,0,0
2021,12837,Obtencion Y Suministro De Personal,2127875,0,0,0,0
2021,12839,"Actividades Profesionales, Cientificas",2336312,0,0,0,0
2021,12840,Inform Y Serv De Informacion,10484893,2395,1,0,0
2021,12841,Obtencion Y Suministro De Personal,14263732,0,0,0,0
2021,12843,Inform Y Serv De Informacion,2613913,0,0,0,0
2021,12845,"Actividades Profesionales, Cientificas",4889127,0,0,0,0
2021,19401,Inform Y Serv De Informacion,4862329,0,0,0,0
2021,12846,"Actividades Profesionales, Cientificas",5662662,0,0,0,0
2021,12847,Obtencion Y Suministro De Personal,7185506,0,0,0,0
2021,12849,"Actividades Profesionales, Cientificas",3067950,0,0,0,0
2021,12850,Obtencion Y Suministro De Personal,12216127,0,0,0,0
2021,12853,Obtencion Y Suministro De Personal,4245478,0,0,0,0
2021,12854,"Actividades Profesionales, Cientificas",19589904,0,0,0,0
2021,12857,Publicidad,27153455,0,0,0,0
2021,12859,Obtencion Y Suministro De Personal,1482122,0,0,0,0
2021,12863,"Actividades Profesionales, Cientificas",38431385,0,0,0,0
2021,12864,Inform Y Serv De Informacion,31294921,0,0,0,0
2021,12867,Inform Y Serv De Informacion,676817,0,0,0,0
2021,17985,Inmobiliarias Y Alquileres,2927372,0,0,0,0
2021,12868,Inform Y Serv De Informacion,4196580,0,0,0,0
2021,12869,Publicidad,9359241,2029,0,0,0
2021,12872,"Actividades Profesionales, Cientificas",20768272,0,0,0,0
2021,12873,Inform Y Serv De Informacion,8318292,0,0,0,0
2021,12874,Obtencion Y Suministro De Personal,8592851,0,0,0,0
2021,12875,Inform Y Serv De Informacion,9980172,0,0,0,0
2021,12876,Publicidad,5022898,0,0,0,0
2021,12878,Inform Y Serv De Informacion,9895596,0,0,0,0
2021,12880,"Actividades Profesionales, Cientificas",3744157,0,0,0,0
2021,12882,Obtencion Y Suministro De Personal,2386889,0,0,0,0
